(1500) PROCEDURE_TASK; INFO: Procedure task started
(91633) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(92130) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(92159) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -13333
(92189) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -26666
(92219) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -40000
(92249) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -53333
(92279) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -66666
(92309) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -80000
(93214) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0 and closing valve
(93224) PROCEDURE_EXEC_HELPER; INFO: Procedure finished, setting motors in starting point
(95425) PROCEDURE_EXEC_HELPER; INFO: Motors set in starting point
(95425) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 80000
(96419) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(96825) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(96859) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 11666
(96909) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 23333
(96959) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 35000
(97009) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 46666
(97161) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 58333
(97199) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 70000
(97599) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 70000
(97602) MECHANICAL_CONTROLLER; ERROR: Motor 0 is in overheat shutdown state
(97606) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(97606) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(97629) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 58333
(97659) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 46666
(97689) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 35000
(97719) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 23333
(97749) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 11666
(97779) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(97780) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(97809) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -11666
(97839) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -23333
(97869) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -35000
(97899) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -46666
(97929) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -58333
(97959) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -70000
(98359) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -70000
(98389) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -58333
(98419) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -46666
(98538) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -35000
(98559) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -23333
(98589) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -11666
(98619) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(98620) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(98658) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 10000
(98679) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 19999
(98709) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 30000
(98739) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 40000
(98770) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 49999
(98799) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 60000
(99099) PROCEDURE_EXEC_HELPER; INFO: Opening valve
(99224) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 60000
(99259) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 50000
(99309) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 40000
(99445) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 30000
(99489) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 20000
(99539) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 10000
(99579) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(100079) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(100109) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -13333
(100139) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -26666
(100169) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -40000
(100199) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -53333
(100229) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -66666
(100259) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -80000
(101116) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0 and closing valve
(101120) PROCEDURE_EXEC_HELPER; INFO: Procedure finished, setting motors in starting point
(103351) PROCEDURE_EXEC_HELPER; INFO: Motors set in starting point
(103351) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 80000
(104349) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(104649) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(104689) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 11666
(104739) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 23333
(104789) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 35000
(104839) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 46666
(104987) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 58333
(105019) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 70000
(105579) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 70000
(105609) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 58333
(105640) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 46666
(105640) MECHANICAL_CONTROLLER; ERROR: Mechanical controller blocked
(105640) PROCEDURE_TASK; ERROR: Error while executing procedure step
(105849) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 35000
(105879) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 23333
(105909) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 11666
(105939) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(105939) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(106073) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -11666
(106189) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -23333
(106219) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -35000
(106249) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -46666
(106279) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -58333
(106309) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -70000
(106808) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -70000
(106839) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -58333
(106975) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -46666
(106999) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -35000
(107029) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -23333
(107059) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -11666
(107089) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(107089) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(107119) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 10000
(107149) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 19999
(107179) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 30000
(107209) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 40000
(107239) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 49999
(107269) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 60000
(107569) PROCEDURE_EXEC_HELPER; INFO: Opening valve
(107789) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 60000
(107791) MECHANICAL_CONTROLLER; ERROR: Motor 0 is in overheat shutdown state
(107904) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(107905) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(107905) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 50000
(107949) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 40000
(107999) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 30000
(108136) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 20000
(108179) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 10000
(108219) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(108719) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(108749) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -13333
(108779) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -26666
(108809) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -40000
(108839) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -53333
(108869) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -66666
(108899) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -80000
(109734) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0 and closing valve
(109737) PROCEDURE_EXEC_HELPER; INFO: Procedure finished, setting motors in starting point
(111125) MECHANICAL_CONTROLLER; ERROR: Motor 0 is in overheat warning state
(111182) MECHANICAL_CONTROLLER; ERROR: Motor 0 is in overheat warning state
(111829) PROCEDURE_EXEC_HELPER; INFO: Motors set in starting point
(111829) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 80000
(112351) CMD_PROCEDURE; INFO: Sending stop notification to procedure task
(112870) PROCEDURE_TASK; INFO: Stop notification received, stopping procedure
